,Customer ID,Loan Sanction Amount (USD)
4226,C-15731,179310.2
4227,C-28967,92197.36
4228,C-2063,46148.918
4229,C-2334,40553.938
4230,C-28442,178250.56
4231,C-27047,99489.77
4232,C-9601,20069.844
4233,C-957,67384.24
4234,C-38487,79220.57
4235,C-11793,112045.82
4236,C-2787,12257.534
4237,C-48278,2838.0393
4238,C-21877,102366.86
4239,C-37625,-3682.8174
4240,C-11691,14128.0
4241,C-14816,39207.188
4242,C-36584,21518.893
4243,C-5126,29858.16
4244,C-33687,34629.918
4245,C-38064,25569.79
4246,C-24374,50887.047
4247,C-23749,103704.16
4248,C-7942,19681.15
4249,C-16655,63859.79
4250,C-37317,29403.768
4251,C-37469,22016.293
4252,C-12922,33010.426
4253,C-24161,353.71362
4254,C-36221,105614.51
4255,C-35240,17175.158
4256,C-33092,44879.965
4257,C-43860,5589.2847
4258,C-26221,23233.695
4259,C-36834,12028.771
4260,C-24577,11896.055
4261,C-20266,9811.42
4262,C-48568,3005.6936
4263,C-15346,94284.74
4264,C-13668,57731.883
4265,C-28574,25408.736
4266,C-28643,33239.523
4267,C-1839,24293.586
4268,C-2105,125692.766
4269,C-35783,19039.986
4270,C-14594,42876.04
4271,C-25986,36807.285
4272,C-40128,72630.516
4273,C-4170,43536.08
4274,C-19643,19238.393
4275,C-4735,38297.96
4276,C-47903,3595.1216
4277,C-49819,78843.445
4278,C-643,2486.143
4279,C-44320,4679.345
4280,C-32102,8616.606
4281,C-18804,25404.225
4282,C-18395,37377.504
4283,C-32277,34107.24
4284,C-30331,57789.844
4285,C-45179,5764.0137
4286,C-6450,53228.008
4287,C-11223,51094.527
4288,C-3399,106918.51
4289,C-42791,27680.482
4290,C-41709,-2186.1594
4291,C-7424,46991.55
4292,C-42723,2680.6194
4293,C-25196,141943.73
4294,C-43583,145914.72
4295,C-19272,14973.877
4296,C-40990,208143.23
4297,C-556,3812.2273
4298,C-3002,26317.566
4299,C-2649,1185.0538
4300,C-35775,26276.863
4301,C-13798,43100.797
4302,C-33316,112630.86
4303,C-48275,3603.9822
4304,C-37613,114081.086
4305,C-23035,7284.119
4306,C-3310,9514.43
4307,C-17525,108880.2
4308,C-4839,17989.16
4309,C-15861,115968.97
4310,C-32745,19264.273
4311,C-41651,56057.33
4312,C-10419,18824.781
4313,C-5691,109060.02
4314,C-4237,73952.82
4315,C-7943,31159.992
4316,C-48186,14781.675
4317,C-47124,2095.0789
4318,C-44247,74763.08
4319,C-29184,34098.43
4320,C-27106,19398.771
4321,C-1804,23985.162
4322,C-47120,42647.59
4323,C-45106,15552.263
4324,C-21304,12525.353
4325,C-44339,43219.355
4326,C-37349,53986.395
4327,C-31321,31577.525
4328,C-47919,58164.32
4329,C-4317,23848.242
4330,C-6670,1250.388
4331,C-9367,110195.53
4332,C-25510,82663.48
4333,C-40096,76165.87
4334,C-10669,36680.04
4335,C-5319,119125.305
4336,C-4318,25998.498
4337,C-19339,43846.91
4338,C-31777,58062.758
4339,C-29966,107912.12
4340,C-26994,44192.504
4341,C-3929,28283.373
4342,C-15794,136822.19
4343,C-18548,17426.777
4344,C-4751,62737.402
4345,C-17504,55587.926
4346,C-45118,113209.336
4347,C-49690,59355.703
4348,C-19852,92843.88
4349,C-22045,191229.98
4350,C-42941,1867.8049
4351,C-33509,20950.912
4352,C-14837,10142.968
4353,C-45486,11313.881
4354,C-8808,34080.52
4355,C-14376,42983.664
4356,C-1068,63542.543
4357,C-8294,25017.666
4358,C-40272,64325.58
4359,C-48657,98244.97
4360,C-37512,101647.875
4361,C-32969,97080.9
4362,C-48333,49124.273
4363,C-13263,34859.33
4364,C-8777,68683.18
4365,C-8019,56126.254
4366,C-43155,107200.516
4367,C-10537,41984.176
4368,C-35837,38974.184
4369,C-15291,64547.77
4370,C-49185,58817.434
4371,C-17483,3085.4683
4372,C-1244,48506.0
4373,C-32938,19855.547
4374,C-43632,10305.199
4375,C-793,32048.781
4376,C-40262,2491.8474
4377,C-7725,66451.86
4378,C-43053,621.577
4379,C-5757,45117.992
4380,C-32537,22583.803
4381,C-22896,65922.21
4382,C-950,94551.05
4383,C-26409,93254.46
4384,C-7296,30932.895
4385,C-32521,183563.83
4386,C-16695,94367.78
4387,C-10274,18763.402
4388,C-1840,1579.8605
4389,C-45431,23879.014
4390,C-25697,4379.7295
4391,C-19725,24945.299
4392,C-27954,12647.126
4393,C-26657,31358.219
4394,C-30914,1217.544
4395,C-26825,54016.613
4396,C-2899,31744.17
4397,C-31682,62566.13
4398,C-13811,40537.066
4399,C-4337,31344.285
4400,C-6379,99824.414
4401,C-17308,-2361.994
4402,C-47992,33831.777
4403,C-2169,46023.504
4404,C-33454,87352.445
4405,C-5799,16035.778
4406,C-6103,50025.414
4407,C-49435,40113.344
4408,C-41131,24387.297
4409,C-18937,73661.14
4410,C-38889,782.2216
4411,C-47539,34418.426
4412,C-1026,66018.84
4413,C-24071,27201.53
4414,C-27694,131570.84
4415,C-31518,1879.8861
4416,C-34635,43506.76
4417,C-31358,96252.94
4418,C-9956,137869.97
4419,C-45804,10827.542
4420,C-20655,1248.7822
4421,C-9343,82086.34
4422,C-19125,79560.72
4423,C-19181,30216.22
4424,C-7674,73533.26
4425,C-41130,83078.91
4426,C-18677,44832.953
4427,C-13630,23985.162
4428,C-37626,99639.125
4429,C-27892,29857.344
4430,C-42564,1287.4011
4431,C-23353,38064.17
4432,C-18866,57101.832
4433,C-32130,27311.303
4434,C-24545,-4164.241
4435,C-48034,41918.008
4436,C-11371,116853.84
4437,C-1645,39102.402
4438,C-35327,25469.121
4439,C-26012,55578.324
4440,C-15222,34386.08
4441,C-49265,1431.9551
4442,C-11487,49485.21
4443,C-14689,-110.39984
4444,C-47385,1781.2804
4445,C-45749,62927.316
4446,C-18325,82884.79
4447,C-12000,25774.059
4448,C-18372,62050.582
4449,C-42579,30494.357
4450,C-4546,71721.086
4451,C-22795,39696.363
4452,C-7976,29096.402
4453,C-8646,37532.953
4454,C-5589,55905.156
4455,C-49897,26241.023
4456,C-15409,61528.145
4457,C-23080,86091.4
4458,C-22520,172110.73
4459,C-12465,43194.35
4460,C-28253,51736.125
4461,C-1851,43570.406
4462,C-10540,30068.12
4463,C-30297,153030.78
4464,C-24845,15598.124
4465,C-33370,782.2216
4466,C-48643,50917.266
4467,C-30564,31327.996
4468,C-2277,3485.0
4469,C-47596,15387.005
4470,C-30119,80811.62
4471,C-33415,41905.82
4472,C-41944,7542.412
4473,C-17911,96939.4
4474,C-40171,33228.484
4475,C-38832,32161.373
4476,C-19252,19486.512
4477,C-45276,7454.2334
4478,C-39142,167563.05
4479,C-4404,125349.49
4480,C-16907,32311.596
4481,C-47861,1759.2076
4482,C-38533,-101.13443
4483,C-36508,25539.945
4484,C-20766,68203.26
4485,C-8190,82481.42
4486,C-34128,128665.07
4487,C-11776,90292.086
4488,C-34191,37778.195
4489,C-40720,99134.625
4490,C-2874,-1996.7449
4491,C-11566,31122.096
4492,C-8804,42518.418
4493,C-15775,17272.717
4494,C-23624,61265.31
4495,C-12756,80419.34
4496,C-22101,33724.152
4497,C-40643,98550.6
4498,C-2969,137707.88
4499,C-2646,53172.555
4500,C-10410,23596.799
4501,C-23870,71719.08
4502,C-19796,59745.86
4503,C-45959,2078.454
4504,C-28912,121715.086
4505,C-7781,2266.2283
4506,C-35891,54560.965
4507,C-22959,29633.227
4508,C-9059,98375.984
4509,C-28690,106047.1
4510,C-8606,73330.12
4511,C-24885,739.5097
4512,C-18964,176563.16
4513,C-43143,2016.2236
4514,C-8785,37156.777
4515,C-22205,37820.906
4516,C-40859,32246.654
4517,C-8249,53234.625
4518,C-25517,51203.93
4519,C-49350,13764.067
4520,C-23909,154161.17
4521,C-22258,-2238.6846
4522,C-29979,20997.766
4523,C-23277,36456.812
4524,C-42727,112811.336
4525,C-5619,42295.684
4526,C-13371,119156.99
4527,C-26182,33181.78
4528,C-7737,2752.8782
4529,C-34606,3068.7932
4530,C-28332,13946.946
4531,C-5703,24032.182
4532,C-44358,68553.55
4533,C-37073,743.49146
4534,C-17027,-3773.221
4535,C-10833,70707.13
4536,C-25907,45632.496
4537,C-5601,42505.67
4538,C-20627,74.918015
4539,C-47524,15664.879
4540,C-10257,43597.812
4541,C-9091,104239.44
4542,C-6416,2208.0928
4543,C-14034,19191.34
4544,C-23121,27556.549
4545,C-46156,7818.683
4546,C-37048,14427.546
4547,C-29188,30241.371
4548,C-19005,52355.945
4549,C-6750,27788.266
4550,C-12407,114020.18
4551,C-28428,68324.21
4552,C-35523,46744.324
4553,C-5669,44578.227
4554,C-27850,90407.375
4555,C-44867,-2416.1887
4556,C-49810,-365.2128
4557,C-30087,108526.8
4558,C-12817,21347.45
4559,C-31155,11004.585
4560,C-9440,33729.62
4561,C-10887,18914.693
4562,C-21696,43100.797
4563,C-9756,83249.91
4564,C-36872,44608.445
4565,C-4901,53943.684
4566,C-8032,386.2632
4567,C-43178,42313.992
4568,C-956,69873.47
4569,C-28856,3709.3118
4570,C-24279,17421.51
4571,C-49774,12434.308
4572,C-28563,256299.98
4573,C-1947,16377.748
4574,C-14589,99104.94
4575,C-45509,7450.475
4576,C-45326,42065.35
4577,C-10770,24417.52
4578,C-25174,181558.36
4579,C-49724,70675.42
4580,C-6277,25368.03
4581,C-19056,43766.426
4582,C-19079,94733.49
4583,C-9822,1958.767
4584,C-30985,27712.748
4585,C-34352,45250.676
4586,C-41464,56834.594
4587,C-32790,19612.658
4588,C-25608,128453.66
4589,C-26035,82408.27
4590,C-31139,25481.67
4591,C-25068,21646.68
4592,C-6889,13217.069
4593,C-5926,886.3206
4594,C-33355,66283.4
4595,C-4824,43611.168
4596,C-43923,74025.76
4597,C-10011,153828.19
4598,C-9131,104165.56
4599,C-40496,12455.735
4600,C-44931,4794.36
4601,C-5510,79209.86
4602,C-5068,29314.338
4603,C-19839,44043.145
4604,C-43344,-615.0991
4605,C-18586,20806.66
4606,C-20176,11682.734
4607,C-2193,55805.89
4608,C-2234,55281.777
4609,C-24524,15777.845
4610,C-28202,57159.81
4611,C-40860,39003.195
4612,C-34366,68367.516
4613,C-40789,54016.613
4614,C-11783,49087.023
4615,C-47774,27453.393
4616,C-27016,6534.033
4617,C-28092,-1029.5924
4618,C-13660,145372.38
4619,C-15494,12988.855
4620,C-9300,59454.25
4621,C-41758,2795.0483
4622,C-39820,48233.89
4623,C-4140,21606.94
4624,C-9368,14923.737
4625,C-38967,24266.037
4626,C-24343,172294.44
4627,C-42519,60654.848
4628,C-42543,116376.62
4629,C-17374,97977.49
4630,C-47526,1734.9357
4631,C-7366,11235.694
4632,C-21139,44655.457
4633,C-34509,10042.583
4634,C-36289,4423.835
4635,C-14866,99295.75
4636,C-12603,75448.18
4637,C-17925,55737.297
4638,C-21683,42394.766
4639,C-18130,26265.502
4640,C-12431,106244.95
4641,C-1731,3733.0535
4642,C-41661,14264.445
4643,C-23682,39793.44
4644,C-18553,151738.14
4645,C-12819,36750.73
4646,C-38153,19823.49
4647,C-48354,64776.64
4648,C-43544,1456.1831
4649,C-41958,4347.287
4650,C-7172,42396.91
4651,C-44514,2040.9744
4652,C-2861,43058.086
4653,C-36311,19060.004
4654,C-49678,52631.605
4655,C-19160,53334.46
4656,C-4643,10369.308
4657,C-17333,24381.635
4658,C-2749,14711.24
4659,C-40599,75737.195
4660,C-42806,19354.541
4661,C-47653,38685.023
4662,C-8051,64710.5
4663,C-4573,1479.7203
4664,C-6474,4416.466
4665,C-38169,63573.023
4666,C-8227,24546.123
4667,C-32926,19886.61
4668,C-1276,39848.4
4669,C-15430,9791.066
4670,C-26540,90378.6
4671,C-26874,95491.195
4672,C-21766,81168.4
4673,C-24059,68822.09
4674,C-32895,78351.21
4675,C-10622,150983.16
4676,C-6128,9162.275
4677,C-8732,91884.38
4678,C-12924,13549.205
4679,C-39062,69959.39
4680,C-15493,115356.64
4681,C-11443,93789.87
4682,C-47701,34587.207
4683,C-42902,120920.12
4684,C-31961,26853.27
4685,C-11170,42630.797
4686,C-13078,29102.77
4687,C-43234,2234.6433
4688,C-11375,18987.582
4689,C-26575,93013.27
4690,C-38445,13422.139
4691,C-49913,-2140.7732
4692,C-17373,32216.432
4693,C-15388,31983.146
4694,C-21287,70293.805
4695,C-10027,42130.133
4696,C-185,51042.566
4697,C-38301,23784.746
4698,C-43509,49647.555
4699,C-36077,41751.598
4700,C-14304,27940.596
4701,C-41605,-9152.168
4702,C-48684,111454.3
4703,C-49866,60825.62
4704,C-29683,39954.76
4705,C-32060,80884.94
4706,C-8665,38123.65
4707,C-40854,48695.574
4708,C-16097,24798.955
4709,C-3049,1614.5316
4710,C-3430,23306.65
4711,C-16492,73973.41
4712,C-34038,53915.188
4713,C-15450,22116.828
4714,C-6734,11281.625
4715,C-24506,10976.716
4716,C-22083,614.21765
4717,C-16135,23627.682
4718,C-29857,15796.351
4719,C-46035,17975.217
4720,C-43969,22581.584
4721,C-30727,30733.883
4722,C-28707,42975.38
4723,C-17325,101016.68
4724,C-4740,42968.5
4725,C-26392,981.7976
4726,C-49506,5395.794
4727,C-23097,21476.299
4728,C-7838,1208.8352
4729,C-25807,206401.98
4730,C-22758,110097.94
4731,C-13594,104425.5
4732,C-28068,109018.84
4733,C-5760,65669.6
4734,C-15152,12319.6
4735,C-8257,31801.41
4736,C-43363,2555.1602
4737,C-3285,-3246.8577
4738,C-11221,35384.96
4739,C-12768,19581.48
4740,C-40230,44905.883
4741,C-5599,47549.266
4742,C-34877,41627.367
4743,C-18119,105928.22
4744,C-44042,26497.645
4745,C-13296,20362.434
4746,C-37969,26095.592
4747,C-47828,1709.0043
4748,C-21923,34220.195
4749,C-8736,42858.363
4750,C-37732,37353.184
4751,C-21954,53707.02
4752,C-27278,57765.32
4753,C-16100,-9028.944
4754,C-13919,72389.08
4755,C-5303,29858.451
4756,C-34004,47367.78
4757,C-29068,37820.906
4758,C-30763,78212.82
4759,C-6292,33651.223
4760,C-19645,207321.77
4761,C-14478,1610.3652
4762,C-1145,9093.047
4763,C-11827,76467.49
4764,C-49892,4268.447
4765,C-1262,51042.566
4766,C-3566,-16351.021
4767,C-48842,125435.81
4768,C-16262,66535.67
4769,C-22259,18577.799
4770,C-48704,-166.74136
4771,C-27910,1049.9834
4772,C-15813,1687.4657
4773,C-36823,63036.914
4774,C-2714,15869.285
4775,C-32449,21316.22
4776,C-36325,17601.918
4777,C-10517,33208.63
4778,C-16842,50890.387
4779,C-7020,31890.057
4780,C-11728,72640.4
4781,C-38121,2224.8298
4782,C-4373,13098.685
4783,C-7239,42248.92
4784,C-40440,56694.355
4785,C-2692,56361.89
4786,C-4216,113735.69
4787,C-32562,29858.451
4788,C-33255,75659.06
4789,C-36244,47503.188
4790,C-32394,99819.695
4791,C-18718,12053.592
4792,C-48672,10314.528
4793,C-1301,107725.79
4794,C-43299,72957.32
4795,C-44393,56719.027
4796,C-43542,2301.1362
4797,C-26080,26951.875
4798,C-44294,1850.3702
4799,C-28896,95025.15
4800,C-23704,57495.594
4801,C-26651,109650.734
4802,C-5023,29858.451
4803,C-46806,3260.4397
4804,C-12259,58234.484
4805,C-44882,74092.4
4806,C-3182,57614.387
4807,C-24831,25875.756
4808,C-49547,38711.59
4809,C-20713,-3484.95
4810,C-9238,13576.85
4811,C-30031,49545.008
4812,C-33242,43769.625
4813,C-42589,43209.68
4814,C-22919,1346.3365
4815,C-31875,34180.168
4816,C-40492,72414.055
4817,C-33275,38737.36
4818,C-45764,76460.47
4819,C-37517,88694.88
4820,C-44296,66771.56
4821,C-31148,45420.227
4822,C-29114,3660.7554
4823,C-1313,44080.25
4824,C-25568,82665.29
4825,C-21426,66329.71
4826,C-14140,53818.383
4827,C-20886,25642.762
4828,C-33302,1412.6987
4829,C-8948,109607.555
4830,C-30367,22990.775
4831,C-46914,26064.125
4832,C-22704,40499.184
4833,C-23569,93303.945
4834,C-42215,4910.2837
4835,C-8893,29702.936
4836,C-15256,47656.305
4837,C-46181,6518.635
4838,C-48838,7.0214577
4839,C-20323,42548.383
4840,C-2569,88881.96
4841,C-35745,-472.09793
4842,C-9173,19264.273
4843,C-14390,26231.703
4844,C-41887,3391.6873
4845,C-23863,12427.385
4846,C-2583,51902.785
4847,C-4829,36237.477
4848,C-20849,41473.234
4849,C-22047,17340.902
4850,C-45403,11193.192
4851,C-46121,128160.66
4852,C-41247,22917.215
4853,C-9252,30258.38
4854,C-31235,1748.7252
4855,C-15462,58771.81
4856,C-19954,23878.607
4857,C-41716,803.0402
4858,C-3259,54910.273
4859,C-34031,19868.889
4860,C-28374,34521.574
4861,C-8758,76178.375
4862,C-34000,25649.674
4863,C-25084,-2143.5564
4864,C-48041,36625.195
4865,C-1953,78068.89
4866,C-9848,46176.027
4867,C-12698,55533.598
4868,C-23113,25087.207
4869,C-42107,4627.844
4870,C-19462,26580.25
4871,C-13984,54763.4
4872,C-19569,43661.4
4873,C-41503,1657.1277
4874,C-40118,15326.158
4875,C-20199,34917.227
4876,C-39106,108244.35
4877,C-10999,24708.398
4878,C-26109,79167.41
4879,C-48139,-21714.664
4880,C-30127,26064.125
4881,C-29067,82605.3
4882,C-31918,34346.344
4883,C-48942,1257.3029
4884,C-40385,31332.28
4885,C-8716,45235.824
4886,C-1163,46633.438
4887,C-9084,61308.723
4888,C-16587,56788.19
4889,C-43179,2473.0764
4890,C-27546,53637.973
4891,C-42522,82012.38
4892,C-40244,77317.88
4893,C-26473,23893.727
4894,C-4847,104448.695
4895,C-39685,1930.6938
4896,C-31526,1237.3954
4897,C-29902,15498.879
4898,C-27394,107736.664
4899,C-44467,-1691.2047
4900,C-16042,29324.639
4901,C-34708,81146.195
4902,C-40019,116911.086
4903,C-18430,916.54285
4904,C-17655,30439.598
4905,C-10936,82113.54
4906,C-40113,67696.375
4907,C-25016,9638.991
4908,C-43047,7696.977
4909,C-20169,27219.977
4910,C-6770,27607.549
4911,C-34478,131851.39
4912,C-5030,-1877.5614
4913,C-45009,14124.193
4914,C-38201,2230.598
4915,C-8681,31796.568
4916,C-1813,25680.318
4917,C-23497,1661.0157
4918,C-30489,43589.902
4919,C-19081,64000.16
4920,C-6140,34627.57
4921,C-28403,19302.514
4922,C-10320,702.6674
4923,C-29827,59976.91
4924,C-5411,-2424.184
4925,C-41756,5383.257
4926,C-16016,25923.451
4927,C-46635,4492.711
4928,C-29056,56744.7
4929,C-20860,57218.24
4930,C-20073,49158.656
4931,C-31048,37101.613
4932,C-34492,41568.5
4933,C-28990,1297.7795
4934,C-3739,44150.227
4935,C-39296,130908.11
4936,C-36166,62349.824
4937,C-46576,3997.724
4938,C-14205,1555.0161
4939,C-22757,19011.283
4940,C-44740,4816.738
4941,C-17342,35995.703
4942,C-49089,45280.95
4943,C-9040,47900.586
4944,C-32994,77749.65
4945,C-28309,73763.24
4946,C-42329,34170.93
4947,C-58,28907.406
4948,C-33568,47295.363
4949,C-22856,50917.266
4950,C-6257,-2153.0234
4951,C-21096,26979.04
4952,C-9193,81895.87
4953,C-45971,-2282.322
4954,C-27395,24837.074
4955,C-32762,61395.414
4956,C-10573,-4676.5137
4957,C-13608,63640.113
4958,C-34298,77151.875
4959,C-11113,31358.219
4960,C-6189,72941.29
4961,C-8477,41538.414
4962,C-10056,25333.254
4963,C-47166,-169.82822
4964,C-3625,27255.166
4965,C-16113,25397.154
4966,C-7291,42812.844
4967,C-48284,77069.59
4968,C-2629,73552.02
4969,C-18503,111866.85
4970,C-24072,21474.496
4971,C-25858,109619.914
4972,C-31232,40392.523
4973,C-20523,99224.8
4974,C-24307,1723.9875
4975,C-36770,116042.49
4976,C-14788,25512.834
4977,C-38016,14711.24
4978,C-15733,-165.56842
4979,C-37589,69865.5
4980,C-33230,25842.586
4981,C-36700,16692.621
4982,C-2859,1791.437
4983,C-30324,103078.625
4984,C-28653,54756.125
4985,C-10666,137310.33
4986,C-48902,51406.664
4987,C-28435,2852.2253
4988,C-4159,24127.252
4989,C-23496,30241.371
4990,C-7456,68592.91
4991,C-15632,119710.53
4992,C-17370,43777.92
4993,C-14347,-1704.981
4994,C-38403,1214.2501
4995,C-49563,4076.2686
4996,C-16500,60646.445
4997,C-49787,45560.883
4998,C-19719,102305.05
4999,C-47381,530.9803
5000,C-45573,13231.725
5001,C-39021,81641.87
5002,C-36044,33861.996
5003,C-45885,3367.4995
5004,C-19497,135834.78
5005,C-27415,139889.97
5006,C-30257,81880.17
5007,C-11455,10071.641
5008,C-22672,1110.4807
5009,C-43982,66235.555
5010,C-33632,67980.59
5011,C-26101,98550.11
5012,C-29753,50231.047
5013,C-37802,41503.453
5014,C-49214,108551.39
5015,C-8360,104770.71
5016,C-34730,43991.5
5017,C-15385,-2167.0403
5018,C-12009,105924.74
5019,C-5494,56469.523
5020,C-18737,25215.842
5021,C-48493,30374.705
5022,C-7745,88632.74
5023,C-48893,77304.14
5024,C-45712,39837.223
5025,C-16773,18993.113
5026,C-377,5469.3926
5027,C-46760,5501.2593
5028,C-36439,10233.801
5029,C-17581,44446.49
5030,C-21853,19119.998
5031,C-24162,96263.26
5032,C-23431,2735.7727
5033,C-15136,49006.566
5034,C-8173,125903.46
5035,C-20067,33443.508
5036,C-26726,110814.4
5037,C-29254,34853.062
5038,C-7989,47252.652
5039,C-12558,42845.82
5040,C-30641,41972.38
5041,C-46585,4614.1665
5042,C-16253,9330.063
5043,C-40980,76454.53
5044,C-14151,77436.13
5045,C-32035,80125.64
5046,C-8996,47606.336
5047,C-27943,13511.956
5048,C-5083,49963.586
5049,C-48849,27333.166
5050,C-34235,159225.34
5051,C-1073,107684.24
5052,C-48455,11869.97
5053,C-12471,79131.01
5054,C-47301,4189.0884
5055,C-46482,29983.576
5056,C-21486,103918.28
5057,C-2746,33136.375
5058,C-6737,53542.92
5059,C-44345,4437.3525
5060,C-1124,94516.15
5061,C-27602,118813.63
5062,C-47814,92416.06
5063,C-39662,50091.027
5064,C-30803,74793.67
5065,C-4386,3641.9792
5066,C-36021,1424.3331
5067,C-35944,41473.234
5068,C-29139,66257.625
5069,C-1458,1723.0203
5070,C-37186,64817.34
5071,C-10144,24281.408
5072,C-2486,80396.81
5073,C-15258,932.0396
5074,C-43004,60298.668
5075,C-45626,69601.89
5076,C-34459,27793.602
5077,C-44020,7558.2056
5078,C-33815,24406.777
5079,C-9817,49237.43
5080,C-40758,24157.475
5081,C-19261,-3409.1785
5082,C-16250,57596.91
5083,C-12112,38551.37
5084,C-40081,127730.97
5085,C-14169,77319.49
5086,C-40753,89308.09
5087,C-21075,78896.29
5088,C-209,110468.29
5089,C-28723,18238.703
5090,C-8384,15664.879
5091,C-24710,57426.19
5092,C-10815,29865.514
5093,C-48481,14440.079
5094,C-25158,42604.88
5095,C-16452,31701.459
5096,C-18033,44918.426
5097,C-7120,2865.2761
5098,C-21479,56091.82
5099,C-33978,69046.28
5100,C-19024,34651.773
5101,C-12092,88665.67
5102,C-29058,15585.253
5103,C-6294,14458.893
5104,C-45783,1204.2555
5105,C-25788,14459.232
5106,C-17452,32306.396
5107,C-32973,64550.965
5108,C-37672,222905.34
5109,C-37335,68504.96
5110,C-34136,8309.453
5111,C-43061,3459.8367
5112,C-26811,20083.834
5113,C-7378,100890.63
5114,C-13862,43325.387
5115,C-21747,66997.46
5116,C-7236,9863.839
5117,C-12310,68954.69
5118,C-24609,34785.03
5119,C-4881,216484.92
5120,C-16144,63006.285
5121,C-4166,53171.34
5122,C-10245,57800.902
5123,C-7703,26167.281
5124,C-44076,4247.8594
5125,C-36028,99858.555
5126,C-45994,52333.02
5127,C-26860,39197.484
5128,C-45381,1626.8667
5129,C-32101,111317.56
5130,C-45650,53843.617
5131,C-6529,95847.04
5132,C-3249,121988.16
5133,C-14501,27080.664
5134,C-47482,15528.839
5135,C-9265,22551.217
5136,C-13907,11477.083
5137,C-31288,24032.182
5138,C-21128,20533.03
5139,C-31000,10319.355
5140,C-33830,42885.42
5141,C-5806,11269.218
5142,C-28960,713.2692
5143,C-14102,172405.06
5144,C-2002,74600.96
5145,C-38928,25925.564
5146,C-39637,53246.88
5147,C-11868,178547.25
5148,C-22410,1817.8922
5149,C-24637,-1828.747
5150,C-19825,50857.41
5151,C-21363,77392.43
5152,C-18787,61736.906
5153,C-28311,3918.9868
5154,C-19240,11907.503
5155,C-2256,44320.41
5156,C-13465,88171.57
5157,C-41161,28917.426
5158,C-35320,137161.06
5159,C-2557,101062.945
5160,C-11901,88606.01
5161,C-13707,4012.8516
5162,C-4691,27784.518
5163,C-4948,93906.34
5164,C-35013,1625.6016
5165,C-25560,1731.3002
